t_ns,signal,voltage,value
45620000,SWDIO,3.100,
45625000,SWCLK,3.300,
45625000,STEP_PHASE_SendAck_Read,3.550,3.000
45625000,SWDIO,3.200,
45630000,SWCLK,0.000,
45630000,SWDIO_SAMPLE_H,3.420,1.000
45635000,SWCLK,3.300,
45635000,SWDIO,0.100,
45640000,SWCLK,0.000,
45640000,SWDIO_SAMPLE_H,3.420,2.000
45645000,SWCLK,3.300,
45650000,SWCLK,0.000,
45650000,SWDIO_SAMPLE_H,3.420,3.000
45655000,SWCLK,3.300,
45655000,STEP_PHASE_SendData_Read,3.550,5.000
45660000,SWCLK,0.000,
45660000,SWDIO_SAMPLE_H,3.420,1.000
45665000,SWCLK,3.300,
45670000,SWCLK,0.000,
45670000,SWDIO_SAMPLE_H,3.420,2.000
45675000,SWCLK,3.300,
45680000,SWCLK,0.000,
45680000,SWDIO_SAMPLE_H,3.420,3.000
45685000,SWCLK,3.300,
45690000,SWCLK,0.000,
45690000,SWDIO_SAMPLE_H,3.420,4.000
45695000,SWCLK,3.300,
45700000,SWCLK,0.000,
45700000,SWDIO_SAMPLE_H,3.420,5.000
45705000,SWCLK,3.300,
45710000,SWCLK,0.000,
45710000,SWDIO_SAMPLE_H,3.420,6.000
45715000,SWCLK,3.300,
45720000,SWCLK,0.000,
45720000,SWDIO_SAMPLE_H,3.420,7.000
45725000,SWCLK,3.300,
45730000,SWCLK,0.000,
45730000,SWDIO_SAMPLE_H,3.420,8.000
45735000,SWCLK,3.300,
45740000,SWCLK,0.000,
45740000,SWDIO_SAMPLE_H,3.420,9.000
45745000,SWCLK,3.300,
45750000,SWCLK,0.000,
45750000,SWDIO_SAMPLE_H,3.420,10.000
45755000,SWCLK,3.300,
45760000,SWCLK,0.000,
45760000,SWDIO_SAMPLE_H,3.420,11.000
45765000,SWCLK,3.300,
45770000,SWCLK,0.000,
45770000,SWDIO_SAMPLE_H,3.420,12.000
45775000,SWCLK,3.300,
45780000,SWCLK,0.000,
45780000,SWDIO_SAMPLE_H,3.420,13.000
45785000,SWCLK,3.300,
45790000,SWCLK,0.000,
45790000,SWDIO_SAMPLE_H,3.420,14.000
45795000,SWCLK,3.300,
45800000,SWCLK,0.000,
45800000,SWDIO_SAMPLE_H,3.420,15.000
45805000,SWCLK,3.300,
45810000,SWCLK,0.000,
45810000,SWDIO_SAMPLE_H,3.420,16.000
45815000,SWCLK,3.300,
45820000,SWCLK,0.000,
45820000,SWDIO_SAMPLE_H,3.420,17.000
45825000,SWCLK,3.300,
45830000,SWCLK,0.000,
45830000,SWDIO_SAMPLE_H,3.420,18.000
45835000,SWCLK,3.300,
45840000,SWCLK,0.000,
45840000,SWDIO_SAMPLE_H,3.420,19.000
45845000,SWCLK,3.300,
45850000,SWCLK,0.000,
45850000,SWDIO_SAMPLE_H,3.420,20.000
45855000,SWCLK,3.300,
45860000,SWCLK,0.000,
45860000,SWDIO_SAMPLE_H,3.420,21.000
45865000,SWCLK,3.300,
45870000,SWCLK,0.000,
45870000,SWDIO_SAMPLE_H,3.420,22.000
45875000,SWCLK,3.300,
45880000,SWCLK,0.000,
45880000,SWDIO_SAMPLE_H,3.420,23.000
45885000,SWCLK,3.300,
45890000,SWCLK,0.000,
45890000,SWDIO_SAMPLE_H,3.420,24.000
45895000,SWCLK,3.300,
45900000,SWCLK,0.000,
45900000,SWDIO_SAMPLE_H,3.420,25.000
45905000,SWCLK,3.300,
45910000,SWCLK,0.000,
45910000,SWDIO_SAMPLE_H,3.420,26.000
45915000,SWCLK,3.300,
45920000,SWCLK,0.000,
45920000,SWDIO_SAMPLE_H,3.420,27.000
45925000,SWCLK,3.300,
45930000,SWCLK,0.000,
45930000,SWDIO_SAMPLE_H,3.420,28.000
45935000,SWCLK,3.300,
45935000,SWDIO,3.200,
45940000,SWCLK,0.000,
45940000,SWDIO_SAMPLE_H,3.420,29.000
45945000,SWCLK,3.300,
45950000,SWCLK,0.000,
45950000,SWDIO_SAMPLE_H,3.420,30.000
45955000,SWCLK,3.300,
45960000,SWCLK,0.000,
45960000,SWDIO_SAMPLE_H,3.420,31.000
45965000,SWCLK,3.300,
45970000,SWCLK,0.000,
45970000,SWDIO_SAMPLE_H,3.420,32.000
45975000,SWCLK,3.300,
45975000,STEP_PHASE_SendParity_Read,3.550,6.000
45975000,SWDIO,0.100,
45980000,SWCLK,0.000,
45980000,SWDIO_SAMPLE_H,3.420,33.000
45985000,SWCLK,3.300,
45985000,STEP_PHASE_TurnaroundToHost_Read,3.550,7.000
45985000,SWDIO,3.100,
45990000,SWCLK,0.000,
45995000,SWCLK,3.300,
46000000,SWCLK,0.000,
46000000,STEP_PHASE_CollectRequest,3.550,2.000
46000000,SWDIO,3.300,
46000000,SWDIO,0.000,
46005000,SWCLK,3.300,
46005000,SWDIO_SAMPLE_T,3.420,0.000
46010000,SWCLK,0.000,
46015000,SWCLK,3.300,
46015000,SWDIO_SAMPLE_T,3.420,0.000
46020000,SWCLK,0.000,
46025000,SWCLK,3.300,
46025000,SWDIO_SAMPLE_T,3.420,0.000
46030000,SWCLK,0.000,
46035000,SWCLK,3.300,
46035000,SWDIO_SAMPLE_T,3.420,0.000
46040000,SWCLK,0.000,
46045000,SWCLK,3.300,
46045000,SWDIO_SAMPLE_T,3.420,0.000
46050000,SWCLK,0.000,
46055000,SWCLK,3.300,
46055000,SWDIO_SAMPLE_T,3.420,0.000
46060000,SWCLK,0.000,
46065000,SWCLK,3.300,
46065000,SWDIO_SAMPLE_T,3.420,0.000
46070000,SWCLK,0.000,
46075000,SWCLK,3.300,
46075000,SWDIO_SAMPLE_T,3.420,0.000
46080000,SWCLK,0.000,
46080000,NRST,3.300,
51080000,SWDIO,3.300,
51080000,SWDIO,0.000,
51085000,SWCLK,3.300,
51085000,SWDIO_SAMPLE_T,3.420,0.000
51090000,SWCLK,0.000,
51095000,SWCLK,3.300,
51095000,SWDIO_SAMPLE_T,3.420,0.000
51100000,SWCLK,0.000,
51100000,SWDIO,3.300,
51105000,SWCLK,3.300,
51105000,SWDIO_SAMPLE_T,3.420,1.000
51110000,SWCLK,0.000,
51110000,SWDIO,0.000,
51115000,SWCLK,3.300,
51115000,SWDIO_SAMPLE_T,3.420,2.000
51120000,SWCLK,0.000,
51125000,SWCLK,3.300,
51125000,SWDIO_SAMPLE_T,3.420,3.000
51130000,SWCLK,0.000,
51135000,SWCLK,3.300,
51135000,SWDIO_SAMPLE_T,3.420,4.000
51140000,SWCLK,0.000,
51140000,SWDIO,3.300,
51145000,SWCLK,3.300,
51145000,SWDIO_SAMPLE_T,3.420,5.000
51150000,SWCLK,0.000,
51155000,SWCLK,3.300,
51155000,SWDIO_SAMPLE_T,3.420,6.000
51160000,SWCLK,0.000,
51160000,SWDIO,0.000,
51165000,SWCLK,3.300,
51165000,SWDIO_SAMPLE_T,3.420,7.000
51170000,SWCLK,0.000,
51170000,SWDIO,3.300,
51175000,SWCLK,3.300,
51175000,SWDIO_SAMPLE_T,3.420,8.000
51180000,SWCLK,0.000,
51180000,SWDIO,3.100,
51185000,SWCLK,3.300,
51185000,STEP_PHASE_SendAck_Write,3.550,8.000
51185000,SWDIO,3.200,
51190000,SWCLK,0.000,
51190000,SWDIO_SAMPLE_H,3.420,1.000
51195000,SWCLK,3.300,
51195000,SWDIO,0.100,
51200000,SWCLK,0.000,
51200000,SWDIO_SAMPLE_H,3.420,2.000
51205000,SWCLK,3.300,
51210000,SWCLK,0.000,
51210000,SWDIO_SAMPLE_H,3.420,3.000
51215000,SWCLK,3.300,
51215000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
51215000,SWDIO,3.100,
51220000,SWCLK,0.000,
51225000,SWCLK,3.300,
51230000,SWCLK,0.000,
51230000,STEP_PHASE_RecvData_Write,3.550,11.000
51230000,SWDIO,3.300,
51230000,SWDIO,0.000,
51235000,SWCLK,3.300,
51235000,SWDIO_SAMPLE_T,3.420,1.000
51240000,SWCLK,0.000,
51245000,SWCLK,3.300,
51245000,SWDIO_SAMPLE_T,3.420,2.000
51250000,SWCLK,0.000,
51255000,SWCLK,3.300,
51255000,SWDIO_SAMPLE_T,3.420,3.000
51260000,SWCLK,0.000,
51265000,SWCLK,3.300,
51265000,SWDIO_SAMPLE_T,3.420,4.000
51270000,SWCLK,0.000,
51275000,SWCLK,3.300,
51275000,SWDIO_SAMPLE_T,3.420,5.000
51280000,SWCLK,0.000,
51285000,SWCLK,3.300,
51285000,SWDIO_SAMPLE_T,3.420,6.000
51290000,SWCLK,0.000,
51295000,SWCLK,3.300,
51295000,SWDIO_SAMPLE_T,3.420,7.000
51300000,SWCLK,0.000,
51305000,SWCLK,3.300,
51305000,SWDIO_SAMPLE_T,3.420,8.000
51310000,SWCLK,0.000,
51315000,SWCLK,3.300,
51315000,SWDIO_SAMPLE_T,3.420,9.000
51320000,SWCLK,0.000,
51325000,SWCLK,3.300,
51325000,SWDIO_SAMPLE_T,3.420,10.000
51330000,SWCLK,0.000,
51335000,SWCLK,3.300,
51335000,SWDIO_SAMPLE_T,3.420,11.000
51340000,SWCLK,0.000,
51345000,SWCLK,3.300,
51345000,SWDIO_SAMPLE_T,3.420,12.000
51350000,SWCLK,0.000,
51355000,SWCLK,3.300,
51355000,SWDIO_SAMPLE_T,3.420,13.000
51360000,SWCLK,0.000,
51365000,SWCLK,3.300,
51365000,SWDIO_SAMPLE_T,3.420,14.000
51370000,SWCLK,0.000,
51375000,SWCLK,3.300,
51375000,SWDIO_SAMPLE_T,3.420,15.000
51380000,SWCLK,0.000,
51385000,SWCLK,3.300,
51385000,SWDIO_SAMPLE_T,3.420,16.000
51390000,SWCLK,0.000,
51395000,SWCLK,3.300,
51395000,SWDIO_SAMPLE_T,3.420,17.000
51400000,SWCLK,0.000,
51405000,SWCLK,3.300,
51405000,SWDIO_SAMPLE_T,3.420,18.000
51410000,SWCLK,0.000,
51415000,SWCLK,3.300,
51415000,SWDIO_SAMPLE_T,3.420,19.000
51420000,SWCLK,0.000,
51425000,SWCLK,3.300,
51425000,SWDIO_SAMPLE_T,3.420,20.000
51430000,SWCLK,0.000,
51435000,SWCLK,3.300,
51435000,SWDIO_SAMPLE_T,3.420,21.000
51440000,SWCLK,0.000,
51445000,SWCLK,3.300,
51445000,SWDIO_SAMPLE_T,3.420,22.000
51450000,SWCLK,0.000,
51455000,SWCLK,3.300,
51455000,SWDIO_SAMPLE_T,3.420,23.000
51460000,SWCLK,0.000,
51465000,SWCLK,3.300,
51465000,SWDIO_SAMPLE_T,3.420,24.000
51470000,SWCLK,0.000,
51475000,SWCLK,3.300,
51475000,SWDIO_SAMPLE_T,3.420,25.000
51480000,SWCLK,0.000,
51485000,SWCLK,3.300,
51485000,SWDIO_SAMPLE_T,3.420,26.000
51490000,SWCLK,0.000,
51495000,SWCLK,3.300,
51495000,SWDIO_SAMPLE_T,3.420,27.000
51500000,SWCLK,0.000,
51505000,SWCLK,3.300,
51505000,SWDIO_SAMPLE_T,3.420,28.000
51510000,SWCLK,0.000,
51515000,SWCLK,3.300,
51515000,SWDIO_SAMPLE_T,3.420,29.000
51520000,SWCLK,0.000,
51525000,SWCLK,3.300,
51525000,SWDIO_SAMPLE_T,3.420,30.000
51530000,SWCLK,0.000,
51535000,SWCLK,3.300,
51535000,SWDIO_SAMPLE_T,3.420,31.000
51540000,SWCLK,0.000,
51545000,SWCLK,3.300,
51545000,SWDIO_SAMPLE_T,3.420,32.000
51550000,SWCLK,0.000,
51555000,SWCLK,3.300,
51555000,SWDIO_SAMPLE_T,3.420,33.000
51560000,SWCLK,0.000,
51560000,STEP_PHASE_Complete_Write,3.550,13.000
51565000,SWCLK,3.300,
51570000,SWCLK,0.000,
51575000,SWCLK,3.300,
51575000,SWDIO_SAMPLE_T,3.420,0.000
51580000,SWCLK,0.000,
51585000,SWCLK,3.300,
51585000,SWDIO_SAMPLE_T,3.420,0.000
51590000,SWCLK,0.000,
51595000,SWCLK,3.300,
51595000,SWDIO_SAMPLE_T,3.420,0.000
51600000,SWCLK,0.000,
51605000,SWCLK,3.300,
51605000,SWDIO_SAMPLE_T,3.420,0.000
51610000,SWCLK,0.000,
51615000,SWCLK,3.300,
51615000,SWDIO_SAMPLE_T,3.420,0.000
51620000,SWCLK,0.000,
51625000,SWCLK,3.300,
51625000,SWDIO_SAMPLE_T,3.420,0.000
51630000,SWCLK,0.000,
51635000,SWCLK,3.300,
51635000,SWDIO_SAMPLE_T,3.420,0.000
51640000,SWCLK,0.000,
51640000,SWDIO,3.300,
51640000,SWDIO,0.000,
51645000,SWCLK,3.300,
51645000,SWDIO_SAMPLE_T,3.420,0.000
51650000,SWCLK,0.000,
51655000,SWCLK,3.300,
51655000,SWDIO_SAMPLE_T,3.420,0.000
51660000,SWCLK,0.000,
51660000,SWDIO,3.300,
51665000,SWCLK,3.300,
51665000,SWDIO_SAMPLE_T,3.420,1.000
51670000,SWCLK,0.000,
51675000,SWCLK,3.300,
51675000,SWDIO_SAMPLE_T,3.420,2.000
51680000,SWCLK,0.000,
51680000,SWDIO,0.000,
51685000,SWCLK,3.300,
51685000,SWDIO_SAMPLE_T,3.420,3.000
51690000,SWCLK,0.000,
51695000,SWCLK,3.300,
51695000,SWDIO_SAMPLE_T,3.420,4.000
51700000,SWCLK,0.000,
51705000,SWCLK,3.300,
51705000,SWDIO_SAMPLE_T,3.420,5.000
51710000,SWCLK,0.000,
51710000,SWDIO,3.300,
51715000,SWCLK,3.300,
51715000,SWDIO_SAMPLE_T,3.420,6.000
51720000,SWCLK,0.000,
51720000,SWDIO,0.000,
51725000,SWCLK,3.300,
51725000,SWDIO_SAMPLE_T,3.420,7.000
51730000,SWCLK,0.000,
51730000,SWDIO,3.300,
51735000,SWCLK,3.300,
51735000,SWDIO_SAMPLE_T,3.420,8.000
51740000,SWCLK,0.000,
51740000,SWDIO,3.100,
51745000,SWCLK,3.300,
51745000,STEP_PHASE_SendAck_Write,3.550,8.000
51745000,SWDIO,3.200,
51750000,SWCLK,0.000,
51750000,SWDIO_SAMPLE_H,3.420,1.000
51755000,SWCLK,3.300,
51755000,SWDIO,0.100,
51760000,SWCLK,0.000,
51760000,SWDIO_SAMPLE_H,3.420,2.000
51765000,SWCLK,3.300,
51770000,SWCLK,0.000,
51770000,SWDIO_SAMPLE_H,3.420,3.000
51775000,SWCLK,3.300,
51775000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
51775000,SWDIO,3.100,
51780000,SWCLK,0.000,
51785000,SWCLK,3.300,
51790000,SWCLK,0.000,
51790000,STEP_PHASE_RecvData_Write,3.550,11.000
51790000,SWDIO,3.300,
51790000,SWDIO,0.000,
51795000,SWCLK,3.300,
51795000,SWDIO_SAMPLE_T,3.420,1.000
51800000,SWCLK,0.000,
51800000,SWDIO,3.300,
51805000,SWCLK,3.300,
51805000,SWDIO_SAMPLE_T,3.420,2.000
51810000,SWCLK,0.000,
51810000,SWDIO,0.000,
51815000,SWCLK,3.300,
51815000,SWDIO_SAMPLE_T,3.420,3.000
51820000,SWCLK,0.000,
51825000,SWCLK,3.300,
51825000,SWDIO_SAMPLE_T,3.420,4.000
51830000,SWCLK,0.000,
51830000,SWDIO,3.300,
51835000,SWCLK,3.300,
51835000,SWDIO_SAMPLE_T,3.420,5.000
51840000,SWCLK,0.000,
51840000,SWDIO,0.000,
51845000,SWCLK,3.300,
51845000,SWDIO_SAMPLE_T,3.420,6.000
51850000,SWCLK,0.000,
51855000,SWCLK,3.300,
51855000,SWDIO_SAMPLE_T,3.420,7.000
51860000,SWCLK,0.000,
51865000,SWCLK,3.300,
51865000,SWDIO_SAMPLE_T,3.420,8.000
51870000,SWCLK,0.000,
51875000,SWCLK,3.300,
51875000,SWDIO_SAMPLE_T,3.420,9.000
51880000,SWCLK,0.000,
51885000,SWCLK,3.300,
51885000,SWDIO_SAMPLE_T,3.420,10.000
51890000,SWCLK,0.000,
51895000,SWCLK,3.300,
51895000,SWDIO_SAMPLE_T,3.420,11.000
51900000,SWCLK,0.000,
51905000,SWCLK,3.300,
51905000,SWDIO_SAMPLE_T,3.420,12.000
51910000,SWCLK,0.000,
51915000,SWCLK,3.300,
51915000,SWDIO_SAMPLE_T,3.420,13.000
51920000,SWCLK,0.000,
51925000,SWCLK,3.300,
51925000,SWDIO_SAMPLE_T,3.420,14.000
51930000,SWCLK,0.000,
51935000,SWCLK,3.300,
51935000,SWDIO_SAMPLE_T,3.420,15.000
51940000,SWCLK,0.000,
51945000,SWCLK,3.300,
51945000,SWDIO_SAMPLE_T,3.420,16.000
51950000,SWCLK,0.000,
51955000,SWCLK,3.300,
51955000,SWDIO_SAMPLE_T,3.420,17.000
51960000,SWCLK,0.000,
51965000,SWCLK,3.300,
51965000,SWDIO_SAMPLE_T,3.420,18.000
51970000,SWCLK,0.000,
51975000,SWCLK,3.300,
51975000,SWDIO_SAMPLE_T,3.420,19.000
51980000,SWCLK,0.000,
51985000,SWCLK,3.300,
51985000,SWDIO_SAMPLE_T,3.420,20.000
51990000,SWCLK,0.000,
51995000,SWCLK,3.300,
51995000,SWDIO_SAMPLE_T,3.420,21.000
52000000,SWCLK,0.000,
52005000,SWCLK,3.300,
52005000,SWDIO_SAMPLE_T,3.420,22.000
52010000,SWCLK,0.000,
52015000,SWCLK,3.300,
52015000,SWDIO_SAMPLE_T,3.420,23.000
52020000,SWCLK,0.000,
52025000,SWCLK,3.300,
52025000,SWDIO_SAMPLE_T,3.420,24.000
52030000,SWCLK,0.000,
52035000,SWCLK,3.300,
52035000,SWDIO_SAMPLE_T,3.420,25.000
52040000,SWCLK,0.000,
52045000,SWCLK,3.300,
52045000,SWDIO_SAMPLE_T,3.420,26.000
52050000,SWCLK,0.000,
52055000,SWCLK,3.300,
52055000,SWDIO_SAMPLE_T,3.420,27.000
52060000,SWCLK,0.000,
52065000,SWCLK,3.300,
52065000,SWDIO_SAMPLE_T,3.420,28.000
52070000,SWCLK,0.000,
52075000,SWCLK,3.300,
52075000,SWDIO_SAMPLE_T,3.420,29.000
52080000,SWCLK,0.000,
52085000,SWCLK,3.300,
52085000,SWDIO_SAMPLE_T,3.420,30.000
52090000,SWCLK,0.000,
52095000,SWCLK,3.300,
52095000,SWDIO_SAMPLE_T,3.420,31.000
52100000,SWCLK,0.000,
52105000,SWCLK,3.300,
52105000,SWDIO_SAMPLE_T,3.420,32.000
52110000,SWCLK,0.000,
52115000,SWCLK,3.300,
52115000,SWDIO_SAMPLE_T,3.420,33.000
52120000,SWCLK,0.000,
52120000,STEP_PHASE_Complete_Write,3.550,13.000
52125000,SWCLK,3.300,
52130000,SWCLK,0.000,
52135000,SWCLK,3.300,
52135000,SWDIO_SAMPLE_T,3.420,0.000
52140000,SWCLK,0.000,
52145000,SWCLK,3.300,
52145000,SWDIO_SAMPLE_T,3.420,0.000
52150000,SWCLK,0.000,
52155000,SWCLK,3.300,
52155000,SWDIO_SAMPLE_T,3.420,0.000
52160000,SWCLK,0.000,
52165000,SWCLK,3.300,
52165000,SWDIO_SAMPLE_T,3.420,0.000
52170000,SWCLK,0.000,
52175000,SWCLK,3.300,
52175000,SWDIO_SAMPLE_T,3.420,0.000
52180000,SWCLK,0.000,
52185000,SWCLK,3.300,
52185000,SWDIO_SAMPLE_T,3.420,0.000
52190000,SWCLK,0.000,
52195000,SWCLK,3.300,
52195000,SWDIO_SAMPLE_T,3.420,0.000
52200000,SWCLK,0.000,
52200000,SWDIO,3.300,
52200000,SWDIO,0.000,
52205000,SWCLK,3.300,
52205000,SWDIO_SAMPLE_T,3.420,0.000
52210000,SWCLK,0.000,
52215000,SWCLK,3.300,
52215000,SWDIO_SAMPLE_T,3.420,0.000
52220000,SWCLK,0.000,
52220000,SWDIO,3.300,
52225000,SWCLK,3.300,
52225000,SWDIO_SAMPLE_T,3.420,1.000
52230000,SWCLK,0.000,
52235000,SWCLK,3.300,
52235000,SWDIO_SAMPLE_T,3.420,2.000
52240000,SWCLK,0.000,
52240000,SWDIO,0.000,
52245000,SWCLK,3.300,
52245000,SWDIO_SAMPLE_T,3.420,3.000
52250000,SWCLK,0.000,
52250000,SWDIO,3.300,
52255000,SWCLK,3.300,
52255000,SWDIO_SAMPLE_T,3.420,4.000
52260000,SWCLK,0.000,
52260000,SWDIO,0.000,
52265000,SWCLK,3.300,
52265000,SWDIO_SAMPLE_T,3.420,5.000
52270000,SWCLK,0.000,
52275000,SWCLK,3.300,
52275000,SWDIO_SAMPLE_T,3.420,6.000
52280000,SWCLK,0.000,
52285000,SWCLK,3.300,
52285000,SWDIO_SAMPLE_T,3.420,7.000
52290000,SWCLK,0.000,
52290000,SWDIO,3.300,
52295000,SWCLK,3.300,
52295000,SWDIO_SAMPLE_T,3.420,8.000
52300000,SWCLK,0.000,
52300000,SWDIO,3.100,
52305000,SWCLK,3.300,
52305000,STEP_PHASE_SendAck_Write,3.550,8.000
52305000,SWDIO,3.200,
52310000,SWCLK,0.000,
52310000,SWDIO_SAMPLE_H,3.420,1.000
52315000,SWCLK,3.300,
52315000,SWDIO,0.100,
52320000,SWCLK,0.000,
52320000,SWDIO_SAMPLE_H,3.420,2.000
52325000,SWCLK,3.300,
52330000,SWCLK,0.000,
52330000,SWDIO_SAMPLE_H,3.420,3.000
52335000,SWCLK,3.300,
52335000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
52335000,SWDIO,3.100,
52340000,SWCLK,0.000,
52345000,SWCLK,3.300,
52350000,SWCLK,0.000,
52350000,STEP_PHASE_RecvData_Write,3.550,11.000
52350000,SWDIO,3.300,
52350000,SWDIO,0.000,
52355000,SWCLK,3.300,
52355000,SWDIO_SAMPLE_T,3.420,1.000
52360000,SWCLK,0.000,
52365000,SWCLK,3.300,
52365000,SWDIO_SAMPLE_T,3.420,2.000
52370000,SWCLK,0.000,
52375000,SWCLK,3.300,
52375000,SWDIO_SAMPLE_T,3.420,3.000
52380000,SWCLK,0.000,
52385000,SWCLK,3.300,
52385000,SWDIO_SAMPLE_T,3.420,4.000
52390000,SWCLK,0.000,
52390000,SWDIO,3.300,
52395000,SWCLK,3.300,
52395000,SWDIO_SAMPLE_T,3.420,5.000
52400000,SWCLK,0.000,
52405000,SWCLK,3.300,
52405000,SWDIO_SAMPLE_T,3.420,6.000
52410000,SWCLK,0.000,
52415000,SWCLK,3.300,
52415000,SWDIO_SAMPLE_T,3.420,7.000
52420000,SWCLK,0.000,
52425000,SWCLK,3.300,
52425000,SWDIO_SAMPLE_T,3.420,8.000
52430000,SWCLK,0.000,
52435000,SWCLK,3.300,
52435000,SWDIO_SAMPLE_T,3.420,9.000
52440000,SWCLK,0.000,
52440000,SWDIO,0.000,
52445000,SWCLK,3.300,
52445000,SWDIO_SAMPLE_T,3.420,10.000
52450000,SWCLK,0.000,
52450000,SWDIO,3.300,
52455000,SWCLK,3.300,
52455000,SWDIO_SAMPLE_T,3.420,11.000
52460000,SWCLK,0.000,
52465000,SWCLK,3.300,
52465000,SWDIO_SAMPLE_T,3.420,12.000
52470000,SWCLK,0.000,
52470000,SWDIO,0.000,
52475000,SWCLK,3.300,
52475000,SWDIO_SAMPLE_T,3.420,13.000
52480000,SWCLK,0.000,
52480000,SWDIO,3.300,
52485000,SWCLK,3.300,
52485000,SWDIO_SAMPLE_T,3.420,14.000
52490000,SWCLK,0.000,
52495000,SWCLK,3.300,
52495000,SWDIO_SAMPLE_T,3.420,15.000
52500000,SWCLK,0.000,
52505000,SWCLK,3.300,
52505000,SWDIO_SAMPLE_T,3.420,16.000
52510000,SWCLK,0.000,
52510000,SWDIO,0.000,
52515000,SWCLK,3.300,
52515000,SWDIO_SAMPLE_T,3.420,17.000
52520000,SWCLK,0.000,
52525000,SWCLK,3.300,
52525000,SWDIO_SAMPLE_T,3.420,18.000
52530000,SWCLK,0.000,
52535000,SWCLK,3.300,
52535000,SWDIO_SAMPLE_T,3.420,19.000
52540000,SWCLK,0.000,
52545000,SWCLK,3.300,
52545000,SWDIO_SAMPLE_T,3.420,20.000
52550000,SWCLK,0.000,
52555000,SWCLK,3.300,
52555000,SWDIO_SAMPLE_T,3.420,21.000
52560000,SWCLK,0.000,
52565000,SWCLK,3.300,
52565000,SWDIO_SAMPLE_T,3.420,22.000
52570000,SWCLK,0.000,
52575000,SWCLK,3.300,
52575000,SWDIO_SAMPLE_T,3.420,23.000
52580000,SWCLK,0.000,
52585000,SWCLK,3.300,
52585000,SWDIO_SAMPLE_T,3.420,24.000
52590000,SWCLK,0.000,
52595000,SWCLK,3.300,
52595000,SWDIO_SAMPLE_T,3.420,25.000
52600000,SWCLK,0.000,
52605000,SWCLK,3.300,
52605000,SWDIO_SAMPLE_T,3.420,26.000
52610000,SWCLK,0.000,
52615000,SWCLK,3.300,
52615000,SWDIO_SAMPLE_T,3.420,27.000
52620000,SWCLK,0.000,
52625000,SWCLK,3.300,
52625000,SWDIO_SAMPLE_T,3.420,28.000
52630000,SWCLK,0.000,
52635000,SWCLK,3.300,
52635000,SWDIO_SAMPLE_T,3.420,29.000
52640000,SWCLK,0.000,
52640000,SWDIO,3.300,
52645000,SWCLK,3.300,
52645000,SWDIO_SAMPLE_T,3.420,30.000
52650000,SWCLK,0.000,
52655000,SWCLK,3.300,
52655000,SWDIO_SAMPLE_T,3.420,31.000
52660000,SWCLK,0.000,
52665000,SWCLK,3.300,
52665000,SWDIO_SAMPLE_T,3.420,32.000
52670000,SWCLK,0.000,
52675000,SWCLK,3.300,
52675000,SWDIO_SAMPLE_T,3.420,33.000
52680000,SWCLK,0.000,
52680000,STEP_PHASE_Complete_Write,3.550,13.000
52680000,SWDIO,0.000,
52685000,SWCLK,3.300,
52690000,SWCLK,0.000,
52695000,SWCLK,3.300,
52695000,SWDIO_SAMPLE_T,3.420,0.000
52700000,SWCLK,0.000,
52705000,SWCLK,3.300,
52705000,SWDIO_SAMPLE_T,3.420,0.000
52710000,SWCLK,0.000,
52715000,SWCLK,3.300,
52715000,SWDIO_SAMPLE_T,3.420,0.000
52720000,SWCLK,0.000,
52725000,SWCLK,3.300,
52725000,SWDIO_SAMPLE_T,3.420,0.000
52730000,SWCLK,0.000,
52735000,SWCLK,3.300,
52735000,SWDIO_SAMPLE_T,3.420,0.000
52740000,SWCLK,0.000,
52745000,SWCLK,3.300,
52745000,SWDIO_SAMPLE_T,3.420,0.000
52750000,SWCLK,0.000,
52755000,SWCLK,3.300,
52755000,SWDIO_SAMPLE_T,3.420,0.000
52760000,SWCLK,0.000,
52760000,SWDIO,3.300,
52760000,SWDIO,0.000,
52765000,SWCLK,3.300,
52765000,SWDIO_SAMPLE_T,3.420,0.000
52770000,SWCLK,0.000,
52775000,SWCLK,3.300,
52775000,SWDIO_SAMPLE_T,3.420,0.000
52780000,SWCLK,0.000,
52780000,SWDIO,3.300,
52785000,SWCLK,3.300,
52785000,SWDIO_SAMPLE_T,3.420,1.000
52790000,SWCLK,0.000,
52795000,SWCLK,3.300,
52795000,SWDIO_SAMPLE_T,3.420,2.000
52800000,SWCLK,0.000,
52800000,SWDIO,0.000,
52805000,SWCLK,3.300,
52805000,SWDIO_SAMPLE_T,3.420,3.000
52810000,SWCLK,0.000,
52810000,SWDIO,3.300,
52815000,SWCLK,3.300,
52815000,SWDIO_SAMPLE_T,3.420,4.000
52820000,SWCLK,0.000,
52825000,SWCLK,3.300,
52825000,SWDIO_SAMPLE_T,3.420,5.000
52830000,SWCLK,0.000,
52835000,SWCLK,3.300,
52835000,SWDIO_SAMPLE_T,3.420,6.000
52840000,SWCLK,0.000,
52840000,SWDIO,0.000,
52845000,SWCLK,3.300,
52845000,SWDIO_SAMPLE_T,3.420,7.000
52850000,SWCLK,0.000,
52850000,SWDIO,3.300,
52855000,SWCLK,3.300,
52855000,SWDIO_SAMPLE_T,3.420,8.000
52860000,SWCLK,0.000,
